Company;Salary;HN;HCM;else;Engineer;Manager;Dev;Administrator;Tester;Designer;Support;Analyst;Scientist;.NET;JavaScript;ASP.NET;iOS;Android;DevOps;AWS;Angular;Tester;QA QC;SQL;ERP;C++;Embedded;Oracle;Agile;Database;PHP;Drupal;Python;ReactJS;UI-UX;Cloud;React Native;Java;Spring;System;Linux;OpenStack;OOP;NodeJS;Unity;C#;Games;Azure;Data Analyst;Ruby;TypeScript;J2EE;VueJS;Kotlin;MySQL;Laravel;Networking;NoSQL;MVC;Golang;Blockchain;Automation Test;Ruby on Rails;Objective C;Swift;CSS;HTML5;Bridge;Solidity;Scala;Scrum;PostgreSql;Cocos;Django;SAP;COBOL;Flutter;AngularJS;Dart;JQuery;Magento;SAS;JSON;System;Years of experience;Bachelor;Experience level;QUALIFICATIONS;URL
FPT Software;58;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;['8+ years of experience scrum master or managing the squad of software development team and .net framework developing experience is mandatory.', 'familiarity with software development', 'excellent knowledge of scrum techniques and artifacts (such as definition of done, user stories, automated testing, backlog refinement)', 'good knowledge of other agile frameworks', 'problem-solving and conflict-resolution ability', 'experience in leading team of engineers, full stack developers, allocate tasks and mentor the', 'team members to perform to their full potential', 'experience in working with distributed agile development teams and product owner to design and implement product features', 'excellent communication, servant leadership skills and teamwork skills', 'scrum master or safe certified agilest certification would be huge plus'];https://itviec.com/viec-lam-it/technical-project-manager-salary-up-to-2500-fpt-software-2344?lab_feature=preview_jd_page
Unicloud Group;32.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;02;0;0;['có ít nhất 02\xa0năm kinh nghiệm lập trình java', 'thành thạo một trong những ngôn ngữ lập trình java (có kinh nghiệm nhiều hơn 01 ngôn ngữ hoặc 01 framework phổ biến là lợi thế)', 'có kinh nghiệm làm việc với cloud function (google, aws) và deloy cloud function, api gateway, firebase', 'có kinh nghiệm khi viết unit test, function test và integration test', 'có kiến thức tốt về cả rdbm và nosql', 'có kiến thức tốt về cấu trúc dữ liệu và giải thuật là một lợi thế', 'biết sử dụng restful api, web service', 'có kinh nghiệm về docker/ kubernetes và cloud infrastructure là một lợi thế', 'sử dụng được reactjs, vuejs, angularjs là một lợi thế', 'làm việc nhóm hiệu quả với git, gitflow'];https://itviec.com/viec-lam-it/java-backend-developer-spring-up-to-1800-unicloud-group-0303?lab_feature=preview_jd_page
NCT Corporation;58;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;"['at least 3 years of experience in java backend developer position.', 'proficient in springboot, spring cloud, mybatis/hibernate and other micro-services open source frameworks, with good coding and design capabilities.', 'familiar with middleware such as rabbitmq/kafka, redis, mysql/oracle database; understanding its principle and optimization.', 'familiar with git, jenkins, other tools and have practical experience in using them.', 'familiar with the linux operating system, skilled in using common commands.', 'good at logical thinking and problem-solving.', ""it's a big plus if you:\xa0"", '\xa0 \xa0 \xa0 \xa0 \xa0 - basic understanding of web front-end (html, javascript, css, bootstrap ...).', '\xa0 \xa0 \xa0 \xa0 \xa0 - python/ linux shell script', 'proactive and progressive at work. ability to teamwork and think independently.', 'at least college degree and up.', 'form: official employee/ full time', 'age: no age limit', '\xa0 \xa0 \xa0 \xa0 \xa0 - basic understanding of web front-end (html, javascript, css, bootstrap ...).', '\xa0 \xa0 \xa0 \xa0 \xa0 - python/ linux shell script', 'other information', 'at least 3 years of experience in java backend developer position.', 'proficient in springboot, spring cloud, mybatis/hibernate and other micro-services open source frameworks, with good coding and design capabilities.', 'familiar with middleware such as rabbitmq/kafka, redis, mysql/oracle database; understanding its principle and optimization.', 'familiar with git, jenkins, other tools and have practical experience in using them.', 'familiar with the linux operating system, skilled in using common commands.', 'good at logical thinking and problem-solving.', ""it's a big plus if you:\xa0"", 'proactive and progressive at work. ability to teamwork and think independently.', 'at least college degree and up.', 'form: official employee/ full time', 'age: no age limit']";https://itviec.com/viec-lam-it/senior-java-engineer-spring-mysql-nct-corporation-3018?lab_feature=preview_jd_page
Saigon Technology;58;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;['must have skills', 'nice to have', 'from 5\xa0years of experience in java web application projects', 'strong knowledge with java core,\xa0orm', 'experience working with one of java web frameworks: spring mvc, spring boot', 'experience with hibernate, spring data', 'experience working with nosql', 'good at verbal english communication\xa0', 'apache kafka', 'aws', 'docker'];https://itviec.com/viec-lam-it/senior-java-developer-spring-sql-2-500-saigon-technology-3554?lab_feature=preview_jd_page
ABBANK;46.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;['bằng cấp: đại học chính quy trở lên trong lĩnh vực công nghệ thông tin', 'kinh nghiệm: tối thiểu 2 năm kinh nghiệm trong lĩnh vực phát triển phần mềm trong lĩnh vực tài chính, ngân hàng, viễn thông,', 'có kinh nghiệm lập trình web frontend sử dụng angular/reactjs/vuejs. sử dụng thành thạo typescript, es6, css3, html5, node.js, npm\n', 'có kinh nghiệm phát triển và tích hợp restful api, web socket. hiểu biết về kiến trúc microservice.\xa0', 'làm việc tốt với cơ sở dữ liệu sql/nosql', 'sử dụng thành thạo các ide phát triển và công cụ quản lý mã nguồn (git)', 'hiểu biết về agile/scrum', 'hiểu biết và có kinh nghiệm thực tế với cloud, devops, ci/cd, container, docker, k8s là một lợi thế', 'kinh nghiệm thiết kế ui/ux là một lợi thế', 'giao tiếp và trình bày logic', 'lập kế hoạch và quản lý thời gian hiệu quả'];https://itviec.com/viec-lam-it/web-front-end-developer-angular-reactjs-abbank-3817?lab_feature=preview_jd_page
MonoRevo, Inc.;57.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;"['language skill:\xa0', 'working experience: 6 year+ (leadership experience: 3 year+)', 'must requirements:', 'preferable skills:', 'english: upper intermediate', ""bachelor's degree in computer science, software engineering, or a related field (or equivalent work experience).\xa0"", 'proven experience as a lead developer or team lead, managing and mentoring developers.\xa0', 'strong expertise in go language, with a deep understanding of its core concepts, idioms, and concurrency patterns.\xa0', 'experience in designing and developing back-end systems, restful apis, and microservices using go language.\xa0', 'experience designing and developing cqrs and event sourcing pattern on micro-service.\xa0', 'proficiency in database technologies such as postgresql, mysql, or mongodb.\xa0', 'familiarity with cloud platforms like aws, azure, or gcp, and deploying go applications in a cloud environment.\xa0', 'solid understanding of software development principles, agile methodologies (particularly scrum), and experience working in agile/scrum teams.\xa0', 'experience with agile project management tools (e.g., jira) and collaboration tools (e.g., confluence).\xa0', 'solid understanding of software development lifecycle (sdlc) and version control systems (e.g., git).\xa0', 'strong problem-solving and analytical skills, with the ability to quickly grasp complex technical concepts.\xa0', 'excellent communication skills and the ability to collaborate effectively with cross-functional teams.\xa0', 'passion for learning and keeping up with the latest industry trends and technologies', 'experience with other programming languages such as python, java, or c++.\xa0', 'knowledge of containerization technologies like docker and container orchestration platforms like kubernetes.\xa0', 'familiarity with devops practices, continuous integration/continuous deployment (ci/cd) pipelines, and related tools.\xa0', 'experience with testing frameworks and practices, including unit testing, integration testing, and automated testing.\xa0', 'contributions to open-source projects or active participation in the go language community.\xa0', 'familiarity with agile methodologies, particularly scrum, and experience working in agile/scrum teams.\xa0', 'certification in agile or scrum methodologies (e.g., certified scrum master, agile certified practitioner).\xa0', 'experience working as lead. of development team.']";https://itviec.com/viec-lam-it/dev-team-leader-golang-leadership-english-monorevo-inc-4522?lab_feature=preview_jd_page
Rakuten Fintech Vietnam Co., Ltd.;74;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['must have:\xa0', 'nice to have:\xa0', 'at least 3+ years working in java web/api development\xa0', 'good at english speaking skills (to join 2 interview rounds conducted fully in english)', 'strong knowledge in java web & enterprise (ee) technologies\xa0', 'strong experience in sql, especially oracle\xa0', 'good knowledge with source control and defect tracking tool\xa0', 'good experience with unit testing: junit, mock\xa0', 'must be independent, responsible, and self-motivated with the ability to learn and achieve superior results\xa0', 'strong communication skills with proven ability to present complex ideas and document in a clear and concise ways.', 'working experience as a tech lead and team leader\xa0', 'experience in using jsf, frontend development\xa0', 'experience with building large, enterprise projects\xa0', 'experience in microservice, cloud computing'];https://itviec.com/viec-lam-it/mid-sr-java-developer-english-required-up-to-3200-rakuten-fintech-vietnam-co-ltd-2524?lab_feature=preview_jd_page
Box Studio;37.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;"['bachelor’s degree in computer science (or related field);', '3-4 years of experience in golang;', 'good at algorithm is a big plus;', 'expertise in object oriented design, database design;', 'experience with restful apis, microservices;', 'experience with docker/kubernetes and cloud infrastructure is a plus;', 'experience with agile or scrum software development methodologies;', 'ability to multi-task, organize, and prioritize work.']";https://itviec.com/viec-lam-it/golang-developer-2000-box-studio-0755?lab_feature=preview_jd_page
HCL Vietnam Company Limited;34.5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;1;2;['educational qualification: graduate in engineering (electronics & communication, electronics & instrumentation, bio-medical).', 'educational qualification: graduate in engineering (electronics & communication, electronics & instrumentation, bio-medical).', 'extensive experience in embedded c++ programming (5+ years).', 'extensive experience working on microcontrollers (32 bit / 64 bit) – well versed in usage of iar workbench or microcontroller development kit (mdk).', 'extensive experience on rtos (linux, qnx, rtx, freertos or other rtos) – two or more rtos experience.', 'extensive experience on embedded software development life cycle - requirement, design, development, verification (unit level, integration and software system level) & validation.', 'usage of static code analyzer tools (qac / qac++) and other tools (testing, simulators).', 'hands on experience in direct customer technical review & status reporting.', 'good interpersonal skills and communication skills.', 'should have led a team of 3 to 5 members.', 'ability to work in a timeline driven environment.', 'good in english – communication and writing skills.', 'experience on medical device development life cycle – compliance to iso 13485 and medical quality management system (mqms).'];https://itviec.com/viec-lam-it/embedded-c-software-engineer-medical-domain-hcl-vietnam-company-limited-4548?lab_feature=preview_jd_page
ABBANK;34.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;['bằng cấp: đại học chuyên ngành công nghệ thông tin.', 'kinh nghiệm: tối thiểu 2 năm kinh nghiệm trong lĩnh vực phát triển phần mềm trong lĩnh vực tài chính, ngân hàng, viễn thông, bất động sản.', 'hình thức: không yêu cầu', 'thành thạo lập trình hướng đối tượng với java. có kinh nghiệm làm việc với spring boot, spring mvc, spring security, maven, oauth 2.0, openid connect, saml', 'có kinh nghiệm thiết kế và phát triển restful api, web socket.\xa0', 'hiểu biết về kiến trúc microservice (msa), soa, event-driven architecture (eda)', 'làm việc tốt với cơ sở dữ liệu sql/nosql', 'nắm vững kiến thức về cấu trúc dữ liệu và giải thuật.', 'sử dụng thành thạo các ide phát triển và công cụ quản lý mã nguồn (git)', 'hiểu biết về agile/scrum', 'hiểu biết và có kinh nghiệm thực tế với cloud, devops, ci/cd, container, docker, k8s', 'nhiệt tình, trách nhiệm với công việc', 'giao tiếp tốt. có khả năng đọc hiểu, nghiên cứu tài liệu kỹ thuật bằng tiếng anh', 'lập kế hoạch và quản lý thời gian hiệu quả'];https://itviec.com/viec-lam-it/backend-developer-java-spring-boot-abbank-1752?lab_feature=preview_jd_page
WOWCNS VIETNAM;26.5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;['kỹ năng và kinh nghiệm của bạn:', 'các bạn nên làm quen với :', 'những điều cần biết:', 'ưu tiên ứng viên trên 2 năm kinh nghiệm', 'kinh nghiệm -thế mạnh về phần mềm java', 'khả năng làm việc độc lập', 'sẵn sàng học hỏi và thích nghi với các công nghệ mới.', 'giải quyết vấn đề tốt, hợp tác và kỹ năng giao tiếp tốt.', 'các hệ thống kiểm soát phiên bản như svn', 'các ide như eclipse', 'các công nghệ cơ sở dữ liệu ( tại mysql hoặc ms-sql hoặc oracle )', 'dịch vụ web rest / soap webservice', 'thành thạo windows', 'có kiến thức về oracle pl / sql', 'kiến thức về phát triển phần mềm agile.', 'có thể sử dụng tiếng anh (không bắt buộc)', 'kinh nghiệm về trang web trung tâm mua sắm phát triển \xa0/ hệ thống erp (rất quan trọng)'];https://itviec.com/viec-lam-it/backend-dev-java-spring-sql-wowcns-vietnam-3258?lab_feature=preview_jd_page
Sports Marketing Software Services CO.,LTD;22.0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;"[""at least a bachelor's/college degree in physics, mathematics, statistics, engineering, economics or any related course."", 'with 1-2year(s) work experience is an advantage.', 'knowledge in managing data base management systems (dbms) and sql.', 'programming skills on languages like r, python, vba, c#.', 'power bi reports.', 'machine learning with knowledge about the common algorithms (regression, classification, clustering, association, etc.)', 'structured query language (sql)', 'proficient on ms office (excel, word, powerpoint).', 'numerical mindset with attention to detail', 'critical thinking, understanding the analytical questions and working the data towards an answer.', 'able to work under pressure\xa0', 'can work on a flexible schedule such as shifting schedule, weekends and holidays.', 'a sports enthusiast, with knowledge on sports rules, competitors, leagues and teams.', 'has the ability to do multi-tasking.', 'reliable and able to meet deadlines.', 'good communications skills.', 'good presentation skills, able to tell a story using data.', 'ability to understand and communicate in english', 'able to perform research on new problems reading all the available documentation']";https://itviec.com/viec-lam-it/data-analyst-sql-python-database-sports-marketing-software-services-co-ltd-5214?lab_feature=preview_jd_page
East Agile;52.5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;['rust/move, or', '- must have commercial experience working in rust/move, or python, or ruby on rails, or nodejs, or react, or ios or android development.- education: we prefer a degree in computer science, mathematics or statistics from a top vietnamese or foreign university.- excellent logic skills.- excellent object oriented programming skills.- good verbal english communications skills.- familiar with unix (mac osx, solaris, or linux command line).- familiar with test based development, refactoring, and programming in an ide.- prefer experience developing applications on the cloud, such as ec2, heroku, engine yard, using relevant tools.- prefer knowledge of ux/ui best practices.- prefer experience working in an agile development environment using extreme programming and/or scrum.- willing to work closely and continuously with other programmers, almost never programming alone.'];https://itviec.com/viec-lam-it/senior-web-developer-east-agile-1551?lab_feature=preview_jd_page
Doctor Anywhere;52.5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;2;['degree in computer science, engineering or a related discipline', 'minimum 5 years of working experience in software quality assurance', 'deep experience in building automation frameworks for mobile and web applications.', 'have experience in taking part in ci/cd flow\xa0', 'strong knowledge of software qa methodologies, tools and processes', 'experience in writing clear, concise and comprehensive test plans and cases', 'hands-on experience with both white box and black box testing', 'hands-on experience with automated testing tools', 'experience working in an agile/scrum development process', 'good communication and teamwork skills.', 'detail-oriented and a passion for bug-free code and product experiences.', 'a start-up attitude - you take full ownership of things that you do, willing to go out of your comfort zones and take on new challenges.', 'comfortable with ambiguity and flexible to learn new things - we’re not done growing, and heading into uncharted territories is part of the fun!', 'english communication skills will be required to work with regional technology team and stakeholders.'];https://itviec.com/viec-lam-it/senior-automation-qa-engineer-doctor-anywhere-2436?lab_feature=preview_jd_page
Motorola Solutions;34.0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;['required programming skills: .net,.net core, angular, sql server', 'university of information technology graduated and has 1 to 5 years of experience about .net,angular. docker containers experience is preferred.', 'read/ write english well. good speaking/listening is preferred.', 'ability to work in a team, understand the problems of other team members and when necessary can go above the job description to work. aim for broader group goals.'];https://itviec.com/viec-lam-it/software-engineer-ii-net-net-core-sql-angular-motorola-solutions-0507?lab_feature=preview_jd_page
Pascalia Asia Vietnam;52.5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['technical requirements:', '1. must-have skills', 'experience in development by php and javascript (familiar with laravel framework and vuejs/nuxtjs)', 'experience in developing restful api.', 'experienced with testing (unit test, it testing, smoke test,…)', 'experienced with database mysql or other similar such as postgres, sql server, etc', 'deep knowledge about oop, mvc models.', 'experience in working on git flow.', 'experience in team management.', 'willing to learn new technologies.', '2. nice-to-have skills', 'experience in some aws services such as (ec2, dynamodb, ….)', 'open mindset', 'strong analytical mindset and problem-solving skills', 'ability to conduct research into software-related issues and products', 'ability to analyze and propose the business requirements', 'being studious, active, creative, and positive in working', 'extraordinary attention to details', 'experiences in encouraging members', 'technical requirements:', '1. must-have skills', '2. nice-to-have skills', 'experience in development by php and javascript (familiar with laravel framework and vuejs/nuxtjs)', 'experience in developing restful api.', 'experienced with testing (unit test, it testing, smoke test,…)', 'experienced with database mysql or other similar such as postgres, sql server, etc', 'deep knowledge about oop, mvc models.', 'experience in working on git flow.', 'experience in team management.', 'willing to learn new technologies.', 'experience in some aws services such as (ec2, dynamodb, ….)', 'open mindset', 'strong analytical mindset and problem-solving skills', 'ability to conduct research into software-related issues and products', 'ability to analyze and propose the business requirements', 'being studious, active, creative, and positive in working', 'extraordinary attention to details', 'experiences in encouraging members'];https://itviec.com/viec-lam-it/full-stack-leader-php-vuejs-pascalia-asia-vietnam-0559?lab_feature=preview_jd_page
Boost Commerce;38.5;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;['preferred qualifications:\xa0', 'strong technical background in computer science, software engineering, or a related technical field preferred', 'at least 2+ years of technical support lead experience in a software product company.', 'strong expertise in frontend technologies such as html, css, javascript.', 'good english skills.', 'good at problem-solving and debugging skills.', 'good logical thinking.', 'team management and performance management skills', 'ability to communicate effectively with customers remotely or onsite, members and managers', 'communicate fluently in english.', 'have a track record in e-commerce.'];https://itviec.com/viec-lam-it/remote-technical-support-lead-javascript-boost-commerce-4448?lab_feature=preview_jd_page
AthenaPros;58;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;2;['requirements', 'technical mastery:', 'must have\xa0(chắc chắn phải có nha):', 'advantegous/preferable skills:', 'degree: bachelor’s degree of information technology or equivalent.', 'experience: at least 5 years.', 'english: can read and write requirement, technical, help documents.\xa0', 'back-end technologies: .net core, entity framework core, micro-service, clean architecture.', 'programming language: c#, javascript, typescript.', '\nagile/scrum development experience.', 'databases programming and management: sql server, nosql.', 'source code management: git.', 'front-end web technologies: angular, javascript, html, sass, less & css, json, jquery, rest.\n', 'has knowledge of web security (oauth2).', 'has knowledge of ci/cd, docker.', 'has knowledge of platforms & cloud: azure, aws, elastic search.'];https://itviec.com/viec-lam-it/senior-fullstack-net-core-microservice-angular-athenapros-4959?lab_feature=preview_jd_page
Unitec Solution Vietnam;25.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;['kinh nghiệm\xa0từ 2\xa0năm trở lên trong hoạt động phát triển phần mềm', 'thành thạo ngôn ngữ lập trình c# (hoặc php), lập trình oop', 'có kinh nghiệm lập trình javascript', 'am hiểu quy trình phát triển phần mềm', 'có kiến thức về cơ sở dữ liệu', 'có kinh nghiệm làm\xa0việc với hệ quản trị cơ sở dữ liệu (sql sever, mysql, ...)', 'có tư duy logic tốt', 'ưu tiên ứng viên biết tiếng nhật', 'có trách nhiệm trong công việc, nhiệt tình, hòa đồng, cầu tiến'];https://itviec.com/viec-lam-it/c-developer-unitec-solution-vietnam-3846?lab_feature=preview_jd_page
Ahamove;34.5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;['have a solid background in backend at least 2+ years with any programming languages (we prefer golang/python or willing to challenge yourself with golang/python)\n', 'good knowledge about both relational and non-relational database ( ideally mongodb ) and sql\n', 'strong programming skills, development experience with restful api’s, micro-services.', 'knowledge with docker / kubernetes is a plus', 'exposure to some aws services / gcp services', 'experience in design and development of large-scale distributed systems is preferred', 'technical expertise with data models, data mining, and segmentation techniques', 'excellent working attitude, problem solving skill, critical thinking, and communication skill', 'worked on e-commerce / logistic applications is a plus'];https://itviec.com/viec-lam-it/middle-senior-back-end-engineer-python-golang-sql-ahamove-0413?lab_feature=preview_jd_page
Kumon Việt Nam;23.5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;1;2;"['knowledge: \xa0', 'skills:\xa0', ""bachelor's degree or higher in information technology engineering or a related field."", '5-7 years of experience in a similar position or related field', 'proficiency in mcsa, ccna', 'experience in it support and troubleshooting, server/installation/administration and setting up/maintenance of network, application.', 'fluence in english communication skill.\xa0', 'broad and in-depth knowledge about common it platforms and solutions, network services, domain controllers, email system, file storage solution, printing solutions\xa0', 'able to work independently, setting priorities and efficiently meeting explicit deadlines\xa0', 'good problem analysis and problem-solving skills.\xa0']";https://itviec.com/viec-lam-it/senior-networking-system-engineer-it-support-kumon-viet-nam-0206?lab_feature=preview_jd_page
RANGSTRUP IT Vietnam;59.0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;['senior level', 'range: $1600 (senior 5) - $2000 (senior 7)', '3+ years experience with using c#', 'experience with unit tests, design patterns, and solid', 'high productivity', 'participate in and contribute to the design and implementation of projects', 'active in communication with teammates and clients', 'having experience with any modern javascript front-end framework is a plus.', 'advanced level', 'range: $2200 (principal 1) - $3500 (architect/manager 7)', 'all required skills of the senior level.', 'deep technical knowledge', 'project management, lead developer, or architect skills', 'senior level', 'advanced level', 'range: $1600 (senior 5) - $2000 (senior 7)', '3+ years experience with using c#', 'experience with unit tests, design patterns, and solid', 'high productivity', 'participate in and contribute to the design and implementation of projects', 'active in communication with teammates and clients', '\nhaving experience with any modern javascript front-end framework is a plus.\xa0', 'range: $2200 (principal 1) - $3500 (architect/manager 7)', 'all required skills of the senior level.', 'deep technical knowledge', 'project management, lead developer, or architect skills'];https://itviec.com/viec-lam-it/5-net-c-senior-developers-1600-3500-rangstrup-it-vietnam-0631?lab_feature=preview_jd_page
