Company;Salary;HN;HCM;else;Engineer;Manager;Dev;Administrator;Tester;Designer;Support;Analyst;Scientist;.NET;JavaScript;ASP.NET;iOS;Android;DevOps;AWS;Angular;Tester;QA QC;SQL;ERP;C++;Embedded;Oracle;Agile;Database;PHP;Drupal;Python;ReactJS;UI-UX;Cloud;React Native;Java;Spring;System;Linux;OpenStack;OOP;NodeJS;Unity;C#;Games;Azure;Data Analyst;Ruby;TypeScript;J2EE;VueJS;Kotlin;MySQL;Laravel;Networking;NoSQL;MVC;Golang;Blockchain;Automation Test;Ruby on Rails;Objective C;Swift;CSS;HTML5;Bridge;Solidity;Scala;Scrum;PostgreSql;Cocos;Django;SAP;COBOL;Flutter;AngularJS;Dart;JQuery;Magento;SAS;JSON;System;Years of experience;Bachelor;Experience level;QUALIFICATIONS;URL
Công ty TNHH Volio Việt Nam;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;['nắm vững kiến thức để phát triển ứng dụng mobile sử dụng một trong các công nghệ react native\xa0', 'kinh nghiệm từ 2 năm trở lên\xa0', 'có kinh nghiệm về handle với restful api (back - end), dùng third - party libraries.', 'có kiến thức tốt về oop, data structures, algorithm, tối ưu hóa hiệu suất ứng dụng', 'ưu tiên ứng viên có kinh nghiệm publish appstore, push notification, social login, payment\xa0', 'tư duy logic tốt\xa0', 'có khả năng làm việc độc lập, làm việc nhóm'];https://www.topcv.vn/viec-lam/react-native-developer-android-ios-thu-nhap-tu-20m/1021170.html?ta_source=JobSearchList
Công ty Cổ phần Tập đoàn Công nghệ Unicloud (Unicloud Group);35;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;['có ít nhất từ 06 tháng kinh nghiệm về quản trị dự án agile hoặc scrum master.', 'am hiểu quy trình phát triển phần mềm.', 'có kỹ năng lập kế hoạch, khả năng điều phối dự án tốt, quản trị được các rủi ro của dự án.', 'chủ động, linh hoạt và có khả năng tự tổ chức công việc.', 'kỹ năng giao tiếp, đàm phán và làm việc nhóm hiệu quả.', 'ưu tiên kinh nghiệm sử dụng công cụ jira.', 'giải quyết vấn đề và kỹ năng lãnh đạo để hướng dẫn nhóm dự án thông qua các giai đoạn của các dự án đa quy mô.', 'cơ hội tốt cho các bạn developer, tester, ba,… trong khối ngành công nghệ muốn thử sức và phát triển sự nghiệp tại 1 vị trí mới với những thách thức mới'];https://www.topcv.vn/viec-lam/chuyen-vien-quan-ly-du-an-project-manager/723212.html?ta_source=JobSearchList
CÔNG TY CỔ PHẦN PHÁT TRIỂN THỂ THAO VTVCAB;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0;['tối thiểu 5 năm kinh nghiệm trong phát triển mobile apps và 2 năm kinh nghiệm trong các ngôn ngữ lập trình flutter và dart .', 'có kiến thức về phát triển các app sử dụng trên nền tảng android và ios, hiểu về các yêu cầu kỹ thuật và policy trên từng nền tảng.', 'khả năng làm việc nhóm, tương tác với các bộ phận tốt.', 'có kinh nghiệm sử dụng, quản lý trên git.', 'có kinh nghiệm phát triển phần mềm theo mô hình agile.', 'có kinh nghiệm phân tích, xử lý các tình huống kỹ thuật phức tạp trong quá trình phát triển các ứng dụng di động trên nền tảng mobile.', 'có kinh nghiệm training, hướng dẫn đội nhóm trong việc hoàn thiện chuyên môn nghiệp vụ kỹ thuật, hướng tới tăng năng suất làm việc và chất lượng dự án.', 'có kinh nghiệm hoặc đã từng làm việc với auto test, ci/cd.', 'khả năng trình bày, diễn đạt vấn đề ngắn gọn, súc tích, dễ hiểu đối với các bộ phận.lợi thế- ưu tiên ứng viên có kinh nghiệm đã làm native.- kinh nghiệm làm việc với mobile tracking and analytics.- hiểu biết về đánh giá và tối ưu hóa hiệu suất ứng dụng flutter.- có kinh nghiệm test, debug và tối ưu hiệu năng cho ứng dụng.- có sản phẩm trên chợ ứng dụng apple store / google play.- có kinh nghiệm phân tích, thiết kế ui/ux cho nền tảng di động sử dụng adobe xd, figma, sketch, invision, balsamiq.- có kinh nghiệm xây dựng ứng dụng chịu tải lớn.', '\xa0'];https://www.topcv.vn/viec-lam/flutter-mobile-app/501125.html?ta_source=JobSearchList
CÔNG TY TNHH KIKI SOFTWARE;16.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;['- có ít nhất 06 tháng kinh nghiệm trong reactjs và hệ sinh thái.- có hiểu biết tốt về các giao thức mạng http, socket, websocket- có kiến thức và kinh nghiệm tốt về javascript, typescript, scss.- hiểu rõ về các công cụ quản lý source code như git- khả năng đọc dịch các tài liệu tiếng anh.- các yêu cầu khác:\xa0\xa0+ ứng viên có tinh thần học hỏi, thường xuyên tìm tòi và cập nhật các xu hướng công nghệ mới.\xa0+ có kỹ năng về diễn đạt, trình bày ý tưởng, phối hợp làm việc nhóm.\xa0+ có tinh thần trách nhiệm trong công việc.', 'ưu tiên có kinh nghiệm về các mảng sau:- microservices- có kinh nghiệm lập trình backend.- antd design, mui, tailwindcss'];https://www.topcv.vn/viec-lam/mid-frontend-developer-luong-co-ban-15tr-18tr/1042294.html?ta_source=JobSearchList
CÔNG TY CỔ PHẦN SMART - SOLUTIONS VIỆT NAM;19.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;['yêu cầu chung:- tốt nghiệp đh chuyên ngành cntt và đtvt hoặc tương đương.- có ít nhất 1 năm kinh nghiệm.- kinh nghiệm trong java, spring boot- có hiểu biết vững chắc về các nguyên tắc lập trình và kỹ thuật lập trình (oop / fp).- có kinh nghiệm với csdl như postgresql, mysql…- có kiến thức về bộ nhớ cache của redis và tìm kiếm đàn hồi- kiến thức về web service restful api, http request- có tư duy logic khả năng xử lý tình huống tốt, cẩn thận, trách nhiệm cao trong công việc.- có khả năng làm việc độc lập, làm việc nhóm.- có thể đọc hiểu tài liệu tiếng anh là một lợi thế.- sử dụng công cụ quản lý mã nguồn git.- sẵn sàng học tập các ngôn ngữ, framework mới.ưu tiên:- nắm được cách xây dựng ứng dụng dựa trên kiến trúc micro services, xây dựng api gateway.- có kinh nghiệm lập trình và làm việc với mã nguồn mở- lập trình thành thạo một trong các ngôn ngữ lập trình: java'];https://www.topcv.vn/viec-lam/lap-trinh-vien-java/1041658.html?ta_source=JobSearchList
BSS Group;30;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;['at least 2+ years’ relevant experience as a business analyst (or similar capacity) with a proven track record of successful project delivery. ecommerce experience is not necessary but will be highly regarded.', 'advanced english level (direct customer interaction)', 'excellent communication, facilitation and team working skills including a high level of negotiating and influencing ability (at all levels of the business).', 'outstanding attention to detail, whilst being able to manage their time effectively across multiple projects if needed. leadership skills are preferred', 'passionate about using technology to solve complex business and operational problems.', 'experience using agile methodologies.', 'strong business acumen and problem solving skills.', 'own or potentially develop bss core values fire: fervor, face the challenge, integrity, responsibility, respect, enjoy', '2. what requirements are we looking for?'];https://www.topcv.vn/viec-lam/experience-business-analyst-up-to-30m/914169.html?ta_source=JobSearchList
BSS Group;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['độ tuổi: 21 - 25. có thể làm full time.', 'có khả năng sử dụng 1 ngôn ngữ lập trình bất kỳ (php, java, react...) và có hiểu biết căn bản về lập trình web, javascript, relational database (mysql). ưu tiên ứng viên có kinh nghiệm react js, graphql, node js', 'có khả năng sử dụng những kĩ năng tin học (google drive, skype, search,...).', 'tiếng anh cơ bản đọc, hiểu tốt.', 'tư duy logic tốt, có kỹ năng giải quyết vấn đề và làm việc trong môi trường áp lực cao.', 'yêu thích làm việc với nền tảng thương mại điện tử.', 'sẵn sàng được đầu với nhiều thử thách, chịu khó dành nhiều thời gian nghiên cứu và giải quyết vấn đề khi được yêu cầu.', 'khả năng làm việc độc lập hoặc làm việc nhóm, tự chủ động giải quyết các vấn đề trong công việc theo đúng tiến độ và hướng dẫn.', 'thẳng thắn trao đổi, có trách nhiệm với công việc, tôn trọng đồng nghiệp.'];https://www.topcv.vn/viec-lam/thuc-tap-sinh-nodejs-reactjs-co-luong-tro-cap/585652.html?ta_source=JobSearchList
BSS Group;40;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;['at least 3+ years’ relevant experience as a business analyst (or similar capacity) with a proven track record of successful project delivery. ecommerce experience is not necessary but will be highly regarded.', 'advanced english level (direct customer interaction)', 'excellent communication, facilitation and team working skills including a high level of negotiating and influencing ability (at all levels of the business).', 'outstanding attention to detail, whilst being able to manage their time effectively across multiple projects if needed. leadership skills are preferred', 'passionate about using technology to solve complex business and operational problems.', 'experience using agile methodologies.', 'strong business acumen and problem solving skills.', 'own or potentially develop bss core values fire: fervor, face the challenge, integrity, responsibility, respect, enjoy', '2. what requirements are we looking for?'];https://www.topcv.vn/viec-lam/business-analyst-experienced-up-to-40m/904892.html?ta_source=JobSearchList
CÔNG TY TNHH CUNG CẤP GIẢI PHÁP DỊCH VỤ GIÁ TRỊ GIA TĂNG (Vivas);14.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;['- tốt nghiệp đại học chuyên ngành cntt, đtvt hoặc tương đương- chấp nhận sinh viên mới ra trường hoặc ứng viên có ít nhất 1 năm kinh nghiệm ở vị trí tương đương.- có kiến thức về các hệ điều hành linux (centos, redhat, ubuntu, ...)- có hiểu biết cơ bản về webserver (apache, nginx, tomcat, ...), cân bằng tải,...- có khả năng viết bash scripts, bash shell, ... để xử lý các việc liên quan vận hành triển khai hệ thống- có kiến thức và nền tảng cơ bản tốt về cntt và system.- có khả năng tự học hỏi về công nghệ, đọc tài kỹ thuật tiếng anh, nhiệt huyết, ham học và chăm chỉ.\xa0ưu tiên:- hiểu biết về docker, ci/cd là một lợi thế- có các chứng chỉ quản trị hệ thống linux, chứng chỉ quản trị mạng, chứng chỉ quản trị windows'];https://www.topcv.vn/viec-lam/ky-su-he-thong/1005572.html?ta_source=JobSearchList
CÔNG TY TNHH CUNG CẤP GIẢI PHÁP DỊCH VỤ GIÁ TRỊ GIA TĂNG (Vivas);14.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;['- tốt nghiệp đại học chính quy các ngành kỹ thuật, lĩnh vực cntt, đtvt.', <p>-Chấp nhận sinh viên sắp ra trường<br/>- Có kiến thức hiểu biết về công việc Quản trị Vận hành Dịch vụ công nghệ thống tin, đảm bảo dịch vụ hoạt động ổn định.<br/>- Có kỹ năng làm việc, trao đổi, đàm phán với đối tác tốt.<br/>- Có kỹ năng quản trị các hệ điều hành trên nền Linux, RHEL/Centos, Windows Server.<br/>- Có kỹ năng đọc hiểu, giao tiếp tiếng Anh tốt.<br/>- Có khả năng tiếp thu các công nghệ, dịch vụ mới trong thời gian ngắn.<br/>- Có tinh thần trách nhiệm cao trong công việc.<br/>- Trung thực, cẩn thận, chịu được áp lực trong công việc.<br/>Ưu tiên <br/>- Có hiểu biết : Oracle, Mysql, Nginx, Tomcat, Apache, shell script, hearbeat, jetty,….<br/>- Có chứng chỉ quản trị Linux, RHEL/Centos, Windows Server</p>];https://www.topcv.vn/viec-lam/ky-su-van-hanh-dich-vu/1005584.html?ta_source=JobSearchList
Công ty Cổ phần Công nghệ KiotViet;40.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;"[""- bachelor's degree in computer science, information technology- at least 3 years relational database development, administrator, ms sql preferred- experience in mssql 2014 or 2016 and windows server 2012r2 or above is plus- can work independently or collaboratively- careful, honest person""]";https://www.topcv.vn/viec-lam/database-administrators/1041539.html?ta_source=JobSearchList
Công ty cổ phần công nghệ và dịch vụ Procare;12.5;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;['-tốt nghiệp chuyên ngành công nghệ thông tin, khoa học máy tính, toán tin… hoặc chuyên ngành khác có liên quan', <p>-Có từ 01 năm kinh nghiệm làm việc .NET</p>, <p>-Có hiểu biết về webservice, RESTful API, biết tương tác với 1 hoặc nhiều CSDL thông dụng như MySQL, Oracle, MS SQL, Postgree, có thể viết SQL để tương tác với CSDL</p>, <p>-Có hiểu biết về microservice là một lợi thế.</p>, <p>-Ưu tiên có hiểu biết và kinh nghiệm về Kafka, RabbitMQ, Redis, Mongodb</p>, <p>-Có khả năng học hỏi nhanh, tích cực và chủ động trong công việc. Khả năng làm việc độc lập và làm việc nhóm tốt.</p>, <p>-Biết sử dụng các thuật toán cơ bản trong lập trình ứng dụng</p>];https://www.topcv.vn/viec-lam/lap-trinh-vien-net/975921.html?ta_source=JobSearchList
Bouygues Construction IT Vietnam;23;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;"['general knowledge in it: environments, it project methodologies (v, agile cycle,…);', 'ability to use with ease software and it tools in different technical environments: pcs, tablets, smartphones/windows, android, ios,…', 'at least 3 years of experience in software testing', 'ability to understand the customer requirements, applications business rules and convert them into test cases', 'knowledge in test management tools jira, load and automation testing tools (jmeter/ selenium…), databases (sql queries) is preferred', 'istqb certification is a plus', 'experienced in non-functional testing is preferable', 'fluent in english. french is an advantage', 'autonomy/ methodology/ organization', 'curiosity and rigorous', 'sense of synthesis', 'spirit of teamwork and corporation', 'excellent interpersonal skills', 'strong aptitude to integrate and adapt to new functional and technical environments', 'what we find', 'general skills :']";https://www.topcv.vn/viec-lam/middle-tester-english-speaking/1040731.html?ta_source=JobSearchList
CÔNG TY TNHH STEPMEDIA SOFTWARE VIỆT NAM;51;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;['degree in software engineering, information technology or relevant. at least 2.5+ years of work experience in developing web application.experienced in .net and/or .net core, web development, javascripthave good knowledge about object-oriented programming (oop).experienced in git or other source control systems.english: reading, writing.good time management, communication and problem-solving skills.good teamwork spirit and logical thinking.able to quickly manage new technologies.'];https://www.topcv.vn/viec-lam/net-developer-salary-2200-2-5-years/1040538.html?ta_source=JobSearchList
Công ty Cổ phần Sói Đen;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;"['có ít nhất 1 năm kinh nghiệm với unity (junior level) và ít nhất 2.5 năm kinh nghiệm (senior level); đã trực tiếp tham gia phát triển sản phẩm phát hành ra thị trường global là 1 lợi thế.', 'thành thạo c# và unity; hiểu biết về ui canvas, physic, particle system, optimization; có kiến thức tốt về oop, design patterns;', 'yêu thích game và chơi game;', 'tinh thần trách nhiệm cao, chăm chỉ, cần cù trong công việc, có khả năng chịu được áp lực công việc cao;', 'có khả năng quản lý task, sắp xếp và điều phối công việc tốt', 'khả năng làm việc độc lập và cộng tác nhóm tốt; chủ động trong công việc', 'có tinh thần lắng nghe, chia sẻ và sẵn sàng học hỏi các kiến thức công nghệ mới;', 'có khả năng đọc, hiểu và tìm kiếm các tài liệu bằng tiếng anh.']";https://www.topcv.vn/viec-lam/unity-developer-toi-thieu-1-nam-kinh-nghiem/1041670.html?ta_source=JobSearchList
CÔNG TY TNHH P.A VIỆT NAM;14.0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;['- có kinh nghiệm về một hoặc các lĩnh vực sau:', '- quản trị hệ thống server window, linux, web server (apache - iis), mail server.', '- quản trị hệ thống cơ sở dữ liệu ms sql và mysql.', '- bảo mật hệ thống (window, linux, firewall).', '- nắm vững các khái niệm domain name system (dns).', '- có thêm kiến thức và kinh nghiệm sau đây là một lợi thế:', '- đã từng sử dụng các hosting control panel: cpanel, direct admin, plesk.', '- đã từng học hoặc làm qua một trong các ngôn ngữ lập trình như .net, java, php.', '- đã từng làm việc qua ở các trung tâm dữ liệu.', '- hòa đồng, có khả năng làm việc nhóm hoặc làm việc độc lập, có khả năng nghiên cứu phát triển.', '- đam mê công việc hỗ trợ kỹ thuật - bảo mật và quản trị hệ thống, làm việc cẩn thận, có tinh thần trách nhiệm'];https://www.topcv.vn/viec-lam/it-support-quan-tri-he-thong/244592.html?ta_source=JobSearchList
Công ty TNHH Yopaz;46;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;['có từ 1 năm kinh nghiệm ở vị trí tương đương', 'tiếng nhật trình độ tương đương n2, giao tiếp tốt', 'tham gia vào việc phát triển các dự án về web-based application, smartphone và game', 'có kinh nghiệm với một trong các ngôn ngữ lập trình phổ biến như php, \xa0ruby, java, objective-c/swift,....', 'có khả năng đọc hiểu, viết đặc tả kỹ thuật bằng 2 ngôn ngữ nhật - việt.'];https://www.topcv.vn/viec-lam/ky-su-cau-noi-brse/1016868.html?ta_source=JobSearchList
Công ty TNHH Yopaz;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;['có từ 3 năm kinh nghiệm làm việc với ngôn ngữ php', 'thành thạo framework laravel và một trong các framework js: vuejs hoặc reactjs', 'có kinh nghiệm làm việc với các phần mềm quản lý version (git, svn …)', 'có kinh nghiệm thiết kế và xây dựng cơ sở dữ liệu với mysql/postgressql/mongodb', 'có kinh nghiệm làm việc với linux system hoặc các nền tảng điện toán đám mây aws/google cloud… là lợi thế', 'có trình độ tiếng anh và tiếng nhật tốt là điểm cộng.'];https://www.topcv.vn/viec-lam/php-developer/1041565.html?ta_source=JobSearchList
CÔNG TY CỔ PHẦN SAVIS DIGITAL;17.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;"['- tốt nghiệp đại học, cao đẳng chuyên ngành công nghệ thông tin, khoa học máy tính hoặc các ngành liên quan.', <p>- Hiểu biết về kiến trúc phần mềm và an toàn bảo mật cho phần mềm</p>, <p>- Có kiến thức và kinh nghiệp lập trình pattern là một lợi thế.</p>, <p>- Có kiến thức về server application Apache Tomcat, Jboss</p>, <p>- Có khả năng làm việc trên hệ điều hành linux như Redhat linux, CentOS</p>, <p>- Có kinh nghiệm về lập trình Java Srping Boot, Spring Data JPA, Spring Security, SOAP Service, Rest Service</p>, <p>- Hiểu biết về HTML5/CSS3, Javascript, jQuery, Bootstrap; hiểu biết về một trong các framework JS như Angular, React, VueJS,… là một lợi thế</p>, <p>- Hiểu biết về cơ sở dữ liệu SQL Server, Oracle, My SQL: Tự thiết kế cơ sở dữ liệu, viết store procedure, function và các script phức tạp</p>, <p>- Sử dụng thành thạo các công cụ quản lý source như SVN, Git hoặc ...</p>, <p>- Có khả năng tối ưu hóa thuật toán, script</p>, <p>- Ưu tiên các ứng viên có kiến thức hoặc đã làm việc trên các quy trình phát triển phần mềm như Scrum, Agile</p>]";https://www.topcv.vn/viec-lam/lap-trinh-vien-java/880411.html?ta_source=JobSearchList
Ismart.asia Techonology;70;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;['- tốt nghiệp đại học chuyên ngành công nghệ thông tin hoặc các ngành có liên quan- có khả năng đọc hiểu và giao tiếp tiếng anh tốt- có từ 1-2 năm kinh nghiệm làm việc với các framework frontend js, reactjs- có kinh nghệm về việc tối ưu sourcecode, performance.\xa0- có kinh nghiệm làm việc với các mã nguồn react/react native và bộ quy ước, typescript, react component, redux, flexbox, push notification, css framework (bootstrap, zurb, ..), css preprocessor (less, sass, ..)\xa0- am hiểu về nguyên tắc lập và mã hóa code: clean code, solid- có khả năng thiết kế responsive web design, có kinh nghiệm làm việc với restful apis.\xa0- có làm qua react-native là một lợi thế.\xa0- có khả năng ra nước ngoài làm việc'];https://www.topcv.vn/viec-lam/lap-trinh-vien-react-native-muc-luong-len-den-3000-usd-thoa-thuan-theo-nang-luc/837107.html?ta_source=JobSearchList
CÔNG TY TNHH ONEUNIVERSE VN;25.0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;['• có kinh nghiệm quản lý mssql, mysql 1 năm trở lên\xa0• có khả năng viết query sql\xa0• có kinh nghiệm redis\xa0• khả năng giao tiếp, làm việc nhóm tốt', 'ưu tiên\xa0• ứng viên có kinh nghiệm làm nosql : mongo db\xa0• ứng viên có bằng cấp liên quan dba: oca, edb,...'];https://www.topcv.vn/viec-lam/database-administrator/1041527.html?ta_source=JobSearchList
CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ MIGI;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;['-từ 2 năm kinh nghiệm trở lên tại vị trí tương đương.\xa0', '- có khả năng triển khai dự án độc lập (cùng ui, ux, marketing & ba, tester) hoặc theo nhóm. tiếp thu, cầu thị và chăm chỉ.\xa0', '- có kinh nghiệm phát triển dự án mobile ios hoặc android từ 06 tháng trở lên.\xa0', '- sử dụng thành thạo flutter.\xa0', '- ưu tiên các bạn đã phát triển ứng dụng thực tế & đã từng public lên playstore & appstore\xa0', '- có kinh nghiệm tích hợp các restful api, web service, web socket và các sdk, thư viện trong quá trình phát triển ứng dụng.\xa0', '- có kinh nghiệm phát triển app với các mô hình khác nhau (mvc, mvp, mvvm, bloc pattern…', '- sáng tạo, khả năng nắm bắt vấn đề, ra giải pháp nhanh và cho kết quả nhanh.\xa0', '- có kiến thức và kinh nghiệm về lập trình hướng đối tượng (oop), thiết kế hệ thống tổng thể.\xa0', '- khả năng tự chủ cao trong công việc: tìm hiểu nghiên cứu các công nghệ mới, làm việc teamwork, feedback, review, training, hỗ trợ đồng đội…'];https://www.topcv.vn/viec-lam/flutter-developer-upto-25m/1007096.html?ta_source=JobSearchList
